audiocap_id,youtube_id,start_time,caption,video_Caption
104683,tjCNwdOUiGc,120,A bus engine accelerating followed by a bus horn honking while plastic clacks,"In this video, we see a man driving a bus down a road, passing by other vehicles and people. The video captures the man's movements as he drives the bus, and we can see the road and the surrounding environment through the bus's windows. "
105111,tmLAXm1WlnE,50,A woman speaks with nearby insects buzzing,"In this video, we see a beekeeper working with a beehive. The beekeeper is seen working on the honeycomb, and we can see the bees moving around on the honeycomb. "
105467,tpm5IOD5d4o,30,A woman talking before clapping followed by a bird whistling then a woman whistling,"In this video, we see a white bird with yellow feathers on its head standing on a white blanket on a bed. The bird is seen standing, sitting, and looking around. "
103432,twFypUcdgRc,30,A man yelling as another man is laughing as wind blows heavily into a microphone,"In this video, we see a white bus driving on a snowy road. The bus is driving on the snow-covered road, and we can see the snow on the ground. "
103881,txeXrpoMST4,500,Water running then growing louder,"The video shows a series of scenes in a home, including a staircase with a wooden handrail, a living room with a brown wooden cabinet, a bathroom with a white sink and a brown wooden cabinet, and a bedroom with a bed and a window. "
103001,u84FiZ_omhA,22,Loud high humming and croaking sound,"In this video, we see a bird sitting in a nest with its mouth open. The bird is seen yawning and moving around in the nest. "
106371,u8bQf0SnCVI,30,Tapping followed by water spraying and more tapping,"In this video, a man is seen shaving his face with shaving cream and a razor. He rinses his razor and continues shaving until he finishes and wipes his face with a towel. "
102758,u9px4Lwv9XI,30,Tribal drums playing as footsteps shuffle on wet dirt as frogs and crickets chirp in the background,"In this video, we see a green frog sitting on the ground in a field. The frog remains in the same position throughout the video. "
103210,uJzAf4PaExI,180,An engine idling consistently,"In this video, we see a plane flying through a cloudy sky. The video lasts for 8 seconds, and we can see the wing of the plane and the clouds in the sky. "
103284,uY4fe5DT1gI,30,Typing on a computer keyboard,"In this video, we see a person with pink nails typing on a black keyboard. The person is wearing a ring on their finger, and we can see their hand moving quickly over the keys. "
105426,uhSDBwVrEdo,40,"The wind is blowing, and a person is whistling a tune","In this video, we see a man wearing glasses and a fur coat. He is standing in a park with trees in the background. The man is wearing a black jacket and a white shirt. He is also holding a black cell phone. "
106881,up2PpjTzyyc,30,Music playing as a man is speaking followed by a series of electronic beeping and meowing,"The video shows a screenshot of a video game. In the first few seconds, we see a screenshot of the game with a rainbow in the sky. In the following seconds, we see more screenshots of the game with different objects and scenes. "
107268,v59uHr-B1no,18,Frogs croak near and far with chirping distant bugs,"In this video, we see a frog sitting on a green plant. The frog is visible in every frame of the video. "
105741,v7BaYF0kagM,310,An engine running,"In this video, we see a man sitting in the cockpit of an airplane. He is wearing a white shirt and a black hat. The video shows the man from different angles, and we can see the cockpit of the airplane in the background. "
104725,vEWmHtiznF8,30,An adult male is speaking while a large motor vehicle engine is idling,"The video shows a person walking up the stairs of a bus. The camera then moves to the top of the stairs, and the person is seen walking up the stairs again. "
106327,vaujJ7msKfc,150,City ambiance with light music playing and wind blowing on a microphone as police sirens sound in the distance,"In this video, we see a cityscape with tall buildings and skyscrapers. The video shows different angles of the city and its buildings, including a tall building with a lot of windows, a building with a lot of windows, and a building with a lot of windows and a blue roof. "
104760,vfNKduToki4,180,"Truck engines are running, a shrill back-up alarm rings, air brakes engage, and adult males are talking in the background","In this video, we can see a parking lot with several red fire trucks parked in it. There are also other vehicles parked in the lot, including a white van and a white truck. We can see a person walking in the parking lot, and there are some trees in the background. "
106799,vigslb0kClE,100,Rustling and knocking and then male speech with a goat vocalizing,"In this video, a man is seen cutting a piece of meat off of a carcass that is hanging from a tree. He then proceeds to cut the skin off of the carcass. "
105162,vruDH_YLaPI,90,Several gunshots in quick succession,"In this video, a man is shown lying on a bench wearing ear pieces and holding a rifle. He is seen aiming down the sights of the rifle and then firing it several times. "
104922,wAZrOPvul4Y,130,Plastic crinkling as a man is talking,"In this video, we see a man holding a box and opening it. He then takes out a pair of glasses and holds them up to his face. "
